PK_LAB_RESULT_ITEM_ID,obo
11921881,CHEBI:64050
11921882,CHEBI:17126
11921883,CHEBI:4031
11921902,CHEBI:22720
11921905,CHEBI:16236
11921906,CHEBI:16236
11921919,CHEBI:68641
11921937,CHEBI:67194
11921939,CHEBI:27958
11921953,CHEBI:23237
11921962,CHEBI:2611
11921973,CHEBI:27958
11922238,CHEBI:2150
11922251,CHEBI:47774
11922262,CHEBI:9168
11922556,CHEBI:17933
11922673,CHEBI:36080
11922674,PR:000050367
11922676,CHEBI:26217
11922679,PR:000003918
11922682,CHEBI:28694
11922694,CHEBI:16990
11922697,CHEBI:16737
11922698,CHEBI:17650
11922704,CHEBI:27584
11922710,CHEBI:16737
11922732,CHEBI:16236
11922733,CHEBI:28864
11922734,CHEBI:2637
11922736,CHEBI:8107
11922737,CHEBI:4887
11922741,CHEBI:8069
11922755,PR:P02144
11922765,CHEBI:17234
11922769,CHEBI:47775
11922784,CHEBI:16301
11922790,CHEBI:17996
11922792,CHEBI:17996
11922812,CHEBI:35143
11922820,PR:000013429
11922861,CHEBI:47499
11922866,CHEBI:4710
11922937,CHEBI:16236
11922939,CHEBI:16737
11922940,CHEBI:17347
11922950,CHEBI:68641
11922958,CHEBI:8107
11922959,CHEBI:68641
11922961,CHEBI:27638
11922964,CHEBI:23237
11922974,CHEBI:16737
11923035,CHEBI:17234
11923036,CHEBI:17234
11923096,CHEBI:36080
11923106,CHEBI:60579
11923110,CHEBI:22985
11923112,CHEBI:132952
11923113,CHEBI:26217
11923114,CHEBI:17996
11923116,CHEBI:22985
11923119,CHEBI:28694
11923492,CHEBI:2150
11923858,CHEBI:17755
11923885,CHEBI:47780
11923906,CHEBI:27958
11923915,CHEBI:9168
11923916,CHEBI:64689
11923948,CHEBI:16714
11923967,CHEBI:3756
11923971,CHEBI:2611
11923977,CHEBI:22693
11923979,CHEBI:22693
11923981,CHEBI:22720
11924032,CHEBI:3098
11924190,CHEBI:61049
11924285,CHEBI:16737
11924395,CHEBI:16236
11924474,CHEBI:36080
11924671,CHEBI:16990
11924672,PR:000050353
11924674,CHEBI:26712
11924679,PR:000050219
11924691,PR:P02144
11924731,CHEBI:17790
11924732,CHEBI:17833
11924733,CHEBI:27563
11924739,CHEBI:47781
11924760,CHEBI:17234
11924764,CHEBI:17234
11924791,CHEBI:16737
11924840,CHEBI:8069
11924860,CHEBI:47781
11924936,CHEBI:16737
11924951,CHEBI:28001
11924961,CHEBI:16714
11924971,CHEBI:22720
11925037,CHEBI:132952
11925046,CHEBI:16990
11925105,CHEBI:16737
11925112,CHEBI:16134
11925179,CHEBI:17347
11925181,PR:000003918
11925245,CHEBI:27563
11925487,CHEBI:17347
11925492,CHEBI:17347
11925498,CHEBI:16737
11925582,CHEBI:17234
11925588,CHEBI:3098
11925881,CHEBI:22720
11925883,CHEBI:3766
11925884,CHEBI:47780
11925886,CHEBI:2663
11925889,CHEBI:16301
11925890,CHEBI:61049
11925902,CHEBI:102524
11925904,CHEBI:22720
11925906,CHEBI:67194
11925915,CHEBI:42797
11925939,CHEBI:67194
11925945,CHEBI:16714
11925970,CHEBI:3756
11925976,CHEBI:67194
11925978,CHEBI:102524
11925988,CHEBI:16737
11925989,CHEBI:16301
11925996,CHEBI:22720
11925997,CHEBI:27958
11926068,CHEBI:27958
11926157,CHEBI:33298
11926202,CHEBI:3650
11926271,CHEBI:17855
11926298,CHEBI:28864
11927301,CHEBI:2637
11928053,CHEBI:22720
11928119,CHEBI:2611
11928268,CHEBI:16113
11928302,CHEBI:28864
11929052,CHEBI:27958
11929231,CHEBI:16004
11929292,CHEBI:2637
11929299,CHEBI:2637
11929300,CHEBI:17833
11930053,CHEBI:22693
11930064,CHEBI:67194
11930130,CHEBI:27958
11930291,CHEBI:2637
12069003,CHEBI:31413
12128003,CHEBI:25806
12129003,CHEBI:16526
12370044,CHEBI:143344
12431015,CHEBI:26217
12432006,CHEBI:16236
12433011,CHEBI:3002
12587003,CHEBI:16714
12604004,CHEBI:3077
12632008,CHEBI:143344
12633004,CHEBI:27958
12634006,CHEBI:67194
12634008,CHEBI:2611
12635008,CHEBI:3756
12640003,CHEBI:16714
12937003,CHEBI:16301
12991005,CHEBI:3766
12992003,CHEBI:64050
13188003,CHEBI:16737
13251004,CHEBI:26712
13253003,CHEBI:15379
13254004,CHEBI:26217
13255004,CHEBI:17996
13311023,CHEBI:26712
13311029,CHEBI:3756
13312016,CHEBI:22985
13312019,CHEBI:67194
13312021,CHEBI:2611
13313023,CHEBI:26217
13313025,CHEBI:22720
13313029,CHEBI:143344
13314017,CHEBI:17996
13314019,CHEBI:27958
13614005,CHEBI:47775
13641007,CHEBI:22985
13642020,CHEBI:16737
13644018,PR:000003918
13645019,CHEBI:36080
13887003,CHEBI:3766
13902003,CHEBI:17234
13902004,CHEBI:29026
13932005,CHEBI:17234
14323003,CHEBI:3766
14386003,CHEBI:32139
14632003,CHEBI:16737
14632004,CHEBI:17234
15236003,CHEBI:17234
15239003,CHEBI:82594
15631003,CHEBI:17996
15633003,CHEBI:16526
15756004,CHEBI:17347
15757005,CHEBI:17347
15758005,CHEBI:17347
15786006,CHEBI:22720
15788005,CHEBI:22693
15790005,CHEBI:27958
15831005,CHEBI:17347
15834005,CHEBI:17347
15834006,CHEBI:17347
15927003,PR:000050219
15954003,CHEBI:35143
16227008,CHEBI:16737
16256003,CHEBI:2637
16407004,CHEBI:67194
16407006,CHEBI:31413
16407009,CHEBI:135276
16408005,CHEBI:2611
16409003,CHEBI:16236
16410005,CHEBI:143344
16411004,CHEBI:67194
16412003,CHEBI:16236
16412008,CHEBI:16714
16899003,CHEBI:17698
16947003,CHEBI:82594
16948003,CHEBI:17234
17000003,PR:000003707
17296003,CHEBI:26712
17297003,CHEBI:22985
17300003,CHEBI:26217
18033139,CHEBI:15379
18035147,CHEBI:15379
18047007,CHEBI:16737
18051004,CHEBI:31413
18051007,CHEBI:135276
18051008,PR:000050219
18053003,CHEBI:66964
18053006,CHEBI:16714
18054006,CHEBI:2611
18055003,CHEBI:16236
18055005,CHEBI:143344
18080018,CHEBI:16737
18697003,CHEBI:17126
18726013,CHEBI:16000
18727004,CHEBI:17755
18933005,CHEBI:9168
18936003,CHEBI:27958
18972004,CHEBI:27958
19324003,CHEBI:132952
19343008,CHEBI:132952
19544006,CHEBI:26217
19609003,CHEBI:17347
19797005,CHEBI:17234
19797006,CHEBI:35143
19798005,CHEBI:22985
19800007,CHEBI:17996
19801004,CHEBI:25806
19801007,CHEBI:26217
19802008,CHEBI:26712
19808004,CHEBI:22985
20379003,CHEBI:67194
20381003,CHEBI:16236
20390005,CHEBI:16737
20397008,CHEBI:16737
20398009,CHEBI:22985
20402010,CHEBI:77635
20731005,CHEBI:31413
20733005,CHEBI:31413
21078005,CHEBI:17234
21079003,CHEBI:15379
21082006,CHEBI:15379
21083013,CHEBI:15379
21086010,CHEBI:15379
21086014,CHEBI:17996
21150003,CHEBI:39026
4868295,CHEBI:33234
1407067,CHEBI:22470
11919162,CHEBI:22470
11921079,CHEBI:22470
11914121,CHEBI:22470
11842311,CHEBI:18185
228001,CHEBI:22470
