PK_LAB_RESULT_ITEM_ID,obo,molent,ion,specimen_obo,POC,total,indirect,direct,random,method,notes
232639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4859019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2423001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2430001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4856008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4857009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4867182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1411024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5366004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5023007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5029012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6120004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6826004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8025073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10692008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11138004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11914816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11916821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11842336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19323005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4866179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5365004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1412019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5030007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9861003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10051003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10053006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10966026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11912157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11914934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11916285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11917678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11919123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11919051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11927080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18034012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4867215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1413069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1414067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2428001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2429001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1410007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1408142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10052003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12348018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18035100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18035199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4866171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4855918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1409138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5369003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10258007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11841389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11913813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12350016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11844058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11920435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13498004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11844432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11915651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18036101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18033228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1412066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2425002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2426002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3382015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3879002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8582004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11916602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11917710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11920273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11920784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12347019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11923974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11921960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2424002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2425001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8019102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6767005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9868007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11703009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11913930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11918944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11930283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11842070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11925973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19513003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19543007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1410009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4267021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4529048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4862919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5988003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8633003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10026006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11844057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11913552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11923787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8736038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11923438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11928284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11841170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11914988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11914856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19671006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4857752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1411049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4159001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4513008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8580004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11914812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11925812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11844351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11845300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4858188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4861008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4862091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5085002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8024096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8581004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10966009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11272006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11845280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11912810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11913807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11914810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11915853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11924949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11702010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11844404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11914648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18034138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2427004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3379005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4861782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5024017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6822006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8579004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8687003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11371007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11912539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11912952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11913809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11916706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11917681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11917947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11923520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11843348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13751011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16995004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18037232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19627003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18726006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19675007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19676007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4856468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1412060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4855102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5750003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8277003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9058008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9416004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11918705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9599008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11922950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18038004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19674005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20450004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1414088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4856782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8736199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10969009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11841111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11913542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11915808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11918160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11920170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11921491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17291004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4865171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1413090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4269021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4528047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4533031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3127006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6121003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8634003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11924277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11925435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10692020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19672006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3127001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3129001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4861092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4104001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4213002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4316001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5109014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9598004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11372007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11843312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11911044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11915720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11918996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11920517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12433006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11916943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4856651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2857002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3828001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4528053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10051007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10999006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11737003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11911450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11915038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11915150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11919054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11920129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11925816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11919209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11921440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11921441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11924855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11925138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12539008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19232003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19209003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21083005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5027014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10054008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11916069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11916568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11920497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11923130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11920442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12266003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12540007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11918988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20587003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21085005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4840001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4863263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8736196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10051008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10052007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10053007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11920606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11922732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11924702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11925511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11915000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1407104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11841186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19232004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21084005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4860782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4866293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
