PK_LAB_RESULT_ITEM_ID,obo
11844035,CHEBI:3311
159573,CHEBI:33298
11841089,CHEBI:33298
4855553,CHEBI:35143
4859711,CHEBI:35143
4856711,CHEBI:35143
159159,CHEBI:35143
159160,CHEBI:35143
170468,CHEBI:35143
227245,CHEBI:35143
4856801,CHEBI:35143
11844075,CHEBI:35143
11845094,CHEBI:35143
11841094,CHEBI:35143
159908,CHEBI:35143
159909,CHEBI:35143
171217,CHEBI:35143
11810011,CHEBI:35143
11916806,CHEBI:35143
11922812,CHEBI:35143
237506,CHEBI:35143
8869004,CHEBI:35143
171902,CHEBI:35143
4858039,CHEBI:35143
885002,CHEBI:35143
886003,CHEBI:35143
879003,CHEBI:35143
4859555,CHEBI:35143
226577,CHEBI:35143
159816,CHEBI:35143
11844084,CHEBI:35143
19797006,CHEBI:35143
228245,CHEBI:35143
4866199,CHEBI:36080
170469,CHEBI:36080
4864242,CHEBI:36080
170481,CHEBI:36080
171254,CHEBI:36080
11841181,CHEBI:36080
11922673,CHEBI:36080
637002,CHEBI:36080
4856589,CHEBI:36080
4865261,CHEBI:36080
227455,CHEBI:36080
11845213,CHEBI:36080
4861408,CHEBI:36080
7065004,CHEBI:36080
171238,CHEBI:36080
163881,CHEBI:36080
11916777,CHEBI:36080
4863132,CHEBI:36080
165606,CHEBI:36080
4869235,CHEBI:36080
229969,CHEBI:36080
233183,CHEBI:36080
4857941,CHEBI:36080
4864259,CHEBI:36080
228636,CHEBI:36080
4863259,CHEBI:36080
4859942,CHEBI:36080
170777,CHEBI:36080
4861941,CHEBI:36080
639005,CHEBI:36080
11916786,CHEBI:36080
231972,CHEBI:36080
170846,CHEBI:36080
234233,CHEBI:36080
11842214,CHEBI:36080
1296001,CHEBI:36080
226407,CHEBI:36080
228389,CHEBI:36080
11912090,CHEBI:36080
170798,CHEBI:36080
164016,CHEBI:36080
11918782,CHEBI:36080
11845137,CHEBI:36080
11843069,CHEBI:36080
638006,CHEBI:36080
11845049,CHEBI:36080
234893,CHEBI:36080
234432,CHEBI:36080
11842250,CHEBI:36080
11911273,CHEBI:36080
227636,CHEBI:36080
228686,CHEBI:36080
166194,CHEBI:36080
11845012,CHEBI:36080
4265013,CHEBI:36080
11915149,CHEBI:36080
159790,CHEBI:36080
234668,CHEBI:36080
5157013,CHEBI:36080
11845150,CHEBI:36080
171784,CHEBI:36080
11913095,CHEBI:36080
11844110,CHEBI:36080
11844217,CHEBI:36080
11921077,CHEBI:36080
1414005,CHEBI:36080
11923096,CHEBI:36080
11921106,CHEBI:36080
637008,CHEBI:36080
171789,CHEBI:36080
229811,CHEBI:36080
11917900,CHEBI:36080
637007,CHEBI:36080
4866202,CHEBI:36080
8020175,CHEBI:36080
13645019,CHEBI:36080
11924474,CHEBI:36080
639006,CHEBI:36080
7516004,CHEBI:36080
4863242,CHEBI:36080
11912092,CHEBI:36080
4868283,CHEBI:39867
159289,CHEBI:39867
11844220,CHEBI:39867
4857661,CHEBI:422
4857661,CHEBI:422
4859363,CHEBI:4551
159286,CHEBI:4551
11841053,CHEBI:4551
4869179,CHEBI:4716
159496,CHEBI:47773
1407005,CHEBI:47773
171982,CHEBI:47773
165975,CHEBI:47773
11841088,CHEBI:47774
164919,CHEBI:47774
159955,CHEBI:47774
1414004,CHEBI:47774
167196,CHEBI:47774
167202,CHEBI:47774
11842344,CHEBI:47774
1189002,CHEBI:47774
4269028,CHEBI:47774
11922251,CHEBI:47774
160143,CHEBI:47774
160144,CHEBI:47774
4862535,CHEBI:47775
159789,CHEBI:47775
165297,CHEBI:47775
11922769,CHEBI:47775
11843075,CHEBI:47775
164034,CHEBI:47775
1408003,CHEBI:47775
4858535,CHEBI:47775
11911073,CHEBI:47775
160674,CHEBI:47775
4514020,CHEBI:47775
13614005,CHEBI:47775
1186002,CHEBI:47775
11917249,CHEBI:47775
11916763,CHEBI:47775
4863237,CHEBI:60579
171105,CHEBI:60579
159949,CHEBI:60579
11841162,CHEBI:60579
170831,CHEBI:60579
1409139,CHEBI:60579
170832,CHEBI:60579
11844423,CHEBI:60579
11911039,CHEBI:60579
226292,CHEBI:60579
160182,CHEBI:60579
228291,CHEBI:60579
11923106,CHEBI:60579
4868171,CHEBI:61049
4859655,CHEBI:6437
4861463,CHEBI:67011
163662,CHEBI:67011
166802,CHEBI:67011
11844065,CHEBI:67011
4858655,CHEBI:73693
20402010,CHEBI:77635
160013,CHEBI:77635
11920064,CHEBI:77635
228292,CHEBI:77635
11841036,CHEBI:77635
4859892,CHEBI:8107
4859892,CHEBI:8107
239364,CHEBI:8107
4856891,CHEBI:8107
164091,CHEBI:8107
164091,CHEBI:8107
4861891,CHEBI:8107
227026,CHEBI:8107
227713,CHEBI:8107
228259,CHEBI:8107
226260,CHEBI:8107
227260,CHEBI:8107
231809,CHEBI:8107
228260,CHEBI:8107
160498,CHEBI:8107
1413047,CHEBI:8107
176021,CHEBI:8107
159516,CHEBI:8107
11842139,CHEBI:8107
11842139,CHEBI:8107
1409067,CHEBI:8107
230182,CHEBI:8107
11922736,CHEBI:8107
11922736,CHEBI:8107
11921853,CHEBI:8107
11921853,CHEBI:8107
11922958,CHEBI:8107
160713,CHEBI:8107
11912084,CHEBI:8107
11917954,CHEBI:8107
11917954,CHEBI:8107
4862006,CHEBI:86319
4870294,FOODON:03413761
170680,FOODON:03413761
11841222,FOODON:03413761
